name,path,length
d2i4ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i4ra1,76
d1hypa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hypa_,75
d1nd4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nd4a_,255
d3u7qa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3u7qa_,477
d1c8ua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c8ua1,114
d1okkd2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1okkd2,207
d2iu5a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2iu5a1,71
d1np7a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1np7a1,279
d1b25a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1b25a2,210
d1lm8c_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lm8c_,88
d1vf8a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vf8a2,70
d1c99a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c99a_,79
d2fgea4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fgea4,257
d2pkgc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pkgc1,80
d1lsha3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lsha3,351
d1v7mv_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v7mv_,145
d2fiaa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fiaa1,157
d1piea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1piea1,205
d1n4wa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n4wa1,366
d2nqra2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2nqra2,171
d1ugoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ugoa_,99
d3claa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3claa_,213
d1x49a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x49a1,85
d1ooha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ooha_,126
d1l8ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l8ca_,95
d1uana_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uana_,220
d1m1ha2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m1ha2,101
d1d2pa4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1d2pa4,96
d2iu5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2iu5a2,108
d1uqwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uqwa_,487
d2fr1a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fr1a2,209
d2vria_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vria_,173
d1bgva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bgva1,255
d1ja9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ja9a_,259
d2bh1x1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bh1x1,68
d1zhxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zhxa_,436
d1gkza2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gkza2,168
d3c0na2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3c0na2,367
d1ikpa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ikpa2,212
d1qcrd2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qcrd2,29
d3o83a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3o83a_,433
d1u5da1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u5da1,106
d2vfxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vfxa_,203
d1u58a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u58a2,124
d3lupa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3lupa_,283
d3c9ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3c9ga_,130
d2aiba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2aiba1,98
d1w0ma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w0ma_,225
d1t95a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t95a3,73
d1p4ua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p4ua_,145
d1vz0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vz0a2,93
d2dsrg1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dsrg1,79
d1hcnb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hcnb_,110
d3n3ma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3n3ma_,328
d2gdza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gdza1,254
d2hboa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hboa1,142
d2id6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2id6a1,75
d2oi8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oi8a1,79
d1r3ea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r3ea1,77
d2afba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2afba_,329
d2b1xa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2b1xa1,162
d2aj6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2aj6a1,118
d2b5ib1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2b5ib1,92
d1seia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1seia_,130
d1sbza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sbza_,183
d2qjza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qjza1,120
d3fgya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3fgya_,135
d1xkua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xkua_,305
d3lmea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3lmea_,129
d1oyia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oyia_,62
d3ag3m_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ag3m_,43
d1xu6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xu6a_,80
d1pgl21,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pgl21,182
d1g7sa4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g7sa4,223
d1qvca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qvca_,145
d2b3ta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2b3ta1,274
d2ak4d1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ak4d1,114
d2e3ha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2e3ha1,71
d2f2ha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f2ha1,108
d1rrza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rrza_,66
d1j3ma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j3ma_,127
d1mjuh1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mjuh1,116
d1l7aa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l7aa_,318
d2grea2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2grea2,219
d2y88a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2y88a_,244
d1i42a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i42a_,89
d1gefa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gefa_,120
d1e0ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1e0ga_,48
d3eyka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3eyka_,319
d3dv3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dv3a_,288
d1ng2a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ng2a1,58
d1wmha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wmha_,83
d1fzcb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fzcb1,259
d2u2fa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2u2fa_,85
d2q2ia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q2ia_,112
d2cg7a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cg7a2,47
d2ftxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ftxa1,89
d3c3pa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3c3pa_,198
d1z5za1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z5za1,230
d1t0fa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t0fa1,100
d2btva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2btva_,845
d2ah5a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ah5a1,210
d1fo8a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fo8a_,330
d2shpa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2shpa1,279
d1e4ft1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1e4ft1,193
d1p42a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p42a1,120
d1v76a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v76a_,92
d1tnra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tnra_,144
d1cqxa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cqxa3,142
d7ahla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d7ahla_,293
d1a99a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1a99a_,341
d1p22a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p22a2,293
d1fxla1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fxla1,82
d1rcwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rcwa_,213
d1n3ha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n3ha_,207
d1vkna1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vkna1,176
d1iega_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iega_,207
d2gk3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gk3a1,246
d1c4ka3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c4ka3,161
d1zyla1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zyla1,325
d1bdfa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bdfa2,121
d1k78a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k78a2,61
d2ff4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ff4a2,179
d3l5xa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3l5xa_,101
d1hkva2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hkva2,265
d1is3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1is3a_,134
d1h2ka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h2ka_,332
d1chma1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1chma1,155
d1tqza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tqza1,133
d1z0kb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z0kb1,61
d2cpga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cpga_,43
d1o1ya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o1ya_,230
d1xg0c_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xg0c_,174
d1r5aa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r5aa1,129
d1nzaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nzaa_,103
d1ptqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ptqa_,50
d1oh0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oh0a_,125
d2c42a4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c42a4,253
d3i6va_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3i6va_,218
d1zq1c2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zq1c2,131
d1m2tb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m2tb1,136
d1ctja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ctja_,89
d2a7ka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2a7ka1,229
d1qr4a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qr4a1,87
d2o8ra2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o8ra2,184
d2cuaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cuaa_,122
d1pixa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pixa3,299
d1lshb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lshb_,174
d1n62a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n62a2,79
d2giaa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2giaa1,154
d1rutx3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rutx3,31
d3eoja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3eoja_,358
d3t0ha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3t0ha_,208
d3seba2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3seba2,117
d1fmca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fmca_,255
d2wura_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wura_,226
d1fr3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fr3a_,67
d1cqxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cqxa1,150
d2nrka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2nrka1,165
d1rkla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rkla_,36
d1kkoa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kkoa1,251
d2oeba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oeba1,152
d1qwja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qwja_,228
d2dvta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dvta1,325
d1m1qa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m1qa_,90
d1x9la_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x9la_,149
d3iija_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3iija_,175
d2bcqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bcqa1,76
d3dcxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dcxa1,116
d1fl0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fl0a_,164
d1q0ra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q0ra_,297
d1x44a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x44a1,90
d1x57a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x57a1,78
d3arco_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3arco_,243
d1jbia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jbia_,100
d1xppa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xppa_,99
d1n7ka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n7ka_,234
d1l9na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l9na1,140
d2cqga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cqga1,90
d1i07a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i07a_,59
d2gtaa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gtaa1,98
d3kmaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3kmaa_,105
d2pora_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pora_,301
d2v78a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2v78a_,311
d1xbia1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xbia1,115
d1pz7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pz7a_,188
d1iyka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iyka1,165
d2hxva2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hxva2,147
d1k3b,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k3b.1,164
d1i1rb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i1rb_,167
d2ahra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ahra1,104
d2bjia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bjia_,274
d2gena1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gena1,70
d1woqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1woqa1,129
d2mcma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2mcma_,112
d2bkyx_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bkyx_,86
d1naqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1naqa_,106
d1nija1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nija1,222
d2ak3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ak3a1,189
d1xm3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xm3a_,244
d2cala_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cala_,153
d1bf6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bf6a_,291
d1a62a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1a62a1,47
d2fywa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fywa1,265
d2cg5b_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cg5b_,71
d1nrjb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nrjb_,191
d1g31a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g31a_,107
d1ztca1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ztca1,207
d3eaaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3eaaa_,162
d2afwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2afwa_,323
d1sq2n_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sq2n_,112
d1k3sa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k3sa_,109
d2rn8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2rn8a1,53
d1mk4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mk4a_,157
d1pd0a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pd0a3,220
d1g4yb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g4yb_,81
d1f75a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1f75a_,217
d2dfka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dfka1,203
d2fjca1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fjca1,151
d2f1la1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f1la1,75
d1fdra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fdra1,96
d1t0aa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t0aa_,158
d1no5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1no5a_,100
d1iwga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iwga2,104
d1q8fa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q8fa_,308
d1sq9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sq9a_,378
d1exea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1exea_,99
d2baia1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2baia1,32
d1rx0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rx0a1,153
d2o57a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o57a1,282
d1gvza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gvza_,237
d3p48a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3p48a_,127
d2cfqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cfqa_,417
d1w9ea1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w9ea1,85
d2hpua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hpua1,126
d3n10a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3n10a_,176
d2hgsa4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hgsa4,370
d2inpl_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2inpl_,83
d1pjaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1pjaa_,268
d1vc4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vc4a_,254
d3szaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3szaa_,447
d1evya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1evya1,157
d1mska_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mska_,327
d2bj7a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bj7a1,50
d1y6kr1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1y6kr1,99
d1f53a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1f53a_,84
d3bl2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bl2a_,131
d1t11a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t11a1,129
d1hcia4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hcia4,114
d1za7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1za7a_,151
d2h6ua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2h6ua_,114
d1z94a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z94a1,140
d1tjoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tjoa_,180
d3lnla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3lnla_,307
d2paga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2paga1,132
d1mx3a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mx3a2,133
d1xdia2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xdia2,118
d1sr4c_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sr4c_,154
d2ih2a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ih2a2,170
d1enfa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1enfa1,100
d3boea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3boea_,209
d2i15a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i15a1,122
d2ae8a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ae8a2,95
d2j01p1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2j01p1,146
d3tcoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3tcoa_,106
d3r5ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3r5ga_,195
d3r68a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3r68a_,85
d2e2dc_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2e2dc_,180
d1hr6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hr6a1,220
d2v89a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2v89a_,78
d1e9ra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1e9ra_,420
d2hala_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hala_,212
d1n10a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n10a2,133
d2vbaa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2vbaa2,151
d1kbva2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kbva2,151
d1zy9a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zy9a2,348
d1x6oa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x6oa1,64
d1uf5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uf5a_,303
d1fioa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fioa_,190
d3sdoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3sdoa_,443
d2wf7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wf7a_,218
d1wgva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wgva_,124
d1tpga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tpga2,50
d1jmxa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jmxa3,82
d1jvba2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jvba2,170
d2yvla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2yvla_,247
d2pbdp_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pbdp_,139
d2i0ka2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i0ka2,216
d1b9wa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1b9wa2,44
d3twya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3twya_,137
d2zcwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zcwa2,112
d1h5qa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h5qa_,260
d1vcta2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vcta2,94
d1ezga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ezga_,82
d2cwpa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cwpa_,109
d1i12a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1i12a_,154
d1y0pa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1y0pa3,143
d1xrha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xrha_,343
d2fcba2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fcba2,88
